File Version,BWSpec4.11_1
945,920.75,10860.68,1878.17,1106.0000,65535.0000,1198.0000,92.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
946,920.90,10859.00,1879.86,1105.0000,65535.0000,1199.3333,94.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
947,921.04,10857.31,1881.54,1048.0000,65535.0000,1201.0000,153.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
948,921.18,10855.63,1883.22,1077.0000,65535.0000,1223.3333,146.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
949,921.32,10853.95,1884.90,1099.0000,65535.0000,1210.6667,111.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
950,921.47,10852.27,1886.59,1116.0000,65535.0000,1215.0000,99.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
951,921.61,10850.59,1888.27,1049.0000,65535.0000,1184.6667,135.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
952,921.75,10848.91,1889.94,1058.0000,65535.0000,1154.0000,96.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
953,921.89,10847.23,1891.62,1064.0000,65535.0000,1190.0000,126.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
954,922.04,10845.55,1893.30,1067.0000,65535.0000,1183.6667,116.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
955,922.18,10843.87,1894.98,1103.0000,65535.0000,1175.6667,72.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
956,922.32,10842.20,1896.66,1083.0000,65535.0000,1179.0000,96.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
957,922.46,10840.52,1898.33,1088.0000,65535.0000,1191.0000,103.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
958,922.61,10838.85,1900.01,1092.0000,65535.0000,1161.0000,69.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
959,922.75,10837.17,1901.68,1107.0000,65535.0000,1167.3333,60.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
960,922.89,10835.50,1903.36,1128.0000,65535.0000,1213.0000,85.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
961,923.04,10833.82,1905.03,1079.0000,65535.0000,1195.0000,116.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
962,923.18,10832.15,1906.70,1128.0000,65535.0000,1175.0000,47.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
963,923.32,10830.48,1908.38,1055.0000,65535.0000,1146.6667,91.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
964,923.46,10828.81,1910.05,1050.0000,65535.0000,1167.6667,117.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
965,923.61,10827.14,1911.72,1092.0000,65535.0000,1203.0000,111.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
966,923.75,10825.47,1913.39,1117.0000,65535.0000,1167.3333,50.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
967,923.89,10823.80,1915.06,1071.0000,65535.0000,1149.0000,78.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
968,924.03,10822.13,1916.73,1105.0000,65535.0000,1164.0000,59.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
969,924.18,10820.46,1918.39,1068.0000,65535.0000,1177.0000,109.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
970,924.32,10818.79,1920.06,1112.0000,65535.0000,1192.0000,80.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
971,924.46,10817.12,1921.73,1100.0000,65535.0000,1170.6667,70.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
972,924.60,10815.46,1923.39,1106.0000,65535.0000,1196.0000,90.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
973,924.74,10813.79,1925.06,1122.0000,65535.0000,1180.0000,58.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
974,924.89,10812.13,1926.73,1057.0000,65535.0000,1161.6667,104.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
975,925.03,10810.46,1928.39,1096.0000,65535.0000,1161.6667,65.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
976,925.17,10808.80,1930.05,1074.0000,65535.0000,1162.3333,88.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
977,925.31,10807.14,1931.72,1075.0000,65535.0000,1181.3333,106.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
978,925.46,10805.48,1933.38,1058.0000,65535.0000,1157.6667,99.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
979,925.60,10803.81,1935.04,1118.0000,65535.0000,1188.6667,70.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
980,925.74,10802.15,1936.70,1058.0000,65535.0000,1104.6667,46.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
981,925.88,10800.49,1938.36,1078.0000,65535.0000,1160.0000,82.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
982,926.03,10798.83,1940.02,1069.0000,65535.0000,1163.3333,94.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
983,926.17,10797.17,1941.68,1100.0000,65535.0000,1157.0000,57.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
984,926.31,10795.52,1943.34,1097.0000,65535.0000,1166.3333,69.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
985,926.45,10793.86,1944.99,1070.0000,65535.0000,1121.3333,51.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
986,926.59,10792.20,1946.65,1056.0000,65535.0000,1144.0000,88.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
987,926.74,10790.55,1948.31,1111.0000,65535.0000,1173.0000,62.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
988,926.88,10788.89,1949.96,1079.0000,65535.0000,1142.3333,63.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
989,927.02,10787.24,1951.62,1086.0000,65535.0000,1159.3333,73.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
990,927.16,10785.58,1953.27,1084.0000,65535.0000,1155.3333,71.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
991,927.31,10783.93,1954.93,1063.0000,65535.0000,1147.0000,84.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
992,927.45,10782.27,1956.58,1067.0000,65535.0000,1126.0000,59.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
993,927.59,10780.62,1958.23,1051.0000,65535.0000,1124.6667,73.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
994,927.73,10778.97,1959.88,1082.0000,65535.0000,1172.6667,90.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
995,927.87,10777.32,1961.53,1055.0000,65535.0000,1121.0000,66.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
996,928.02,10775.67,1963.18,1109.0000,65535.0000,1153.3333,44.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
997,928.16,10774.02,1964.83,1092.0000,65535.0000,1133.3333,41.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
998,928.30,10772.37,1966.48,1094.0000,65535.0000,1183.6667,89.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
999,928.44,10770.72,1968.13,1101.0000,65535.0000,1160.6667,59.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1000,928.58,10769.07,1969.78,1084.0000,65535.0000,1132.0000,48.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1001,928.73,10767.43,1971.43,1059.0000,65535.0000,1122.3333,63.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1002,928.87,10765.78,1973.07,1079.0000,65535.0000,1164.3333,85.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1003,929.01,10764.14,1974.72,1085.0000,65535.0000,1143.3333,58.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1004,929.15,10762.49,1976.36,1045.0000,65535.0000,1116.0000,71.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1005,929.29,10760.85,1978.01,1073.0000,65535.0000,1123.0000,50.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1006,929.44,10759.20,1979.65,1035.0000,65535.0000,1140.6667,105.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1007,929.58,10757.56,1981.29,1060.0000,65535.0000,1128.0000,68.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1008,929.72,10755.92,1982.94,1084.0000,65535.0000,1133.3333,49.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1009,929.86,10754.28,1984.58,1067.0000,65535.0000,1147.3333,80.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1010,930.00,10752.63,1986.22,1070.0000,65535.0000,1155.0000,85.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1011,930.15,10750.99,1987.86,1081.0000,65535.0000,1145.3333,64.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1012,930.29,10749.35,1989.50,1082.0000,65535.0000,1146.0000,64.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1013,930.43,10747.71,1991.14,1078.0000,65535.0000,1135.3333,57.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1014,930.57,10746.08,1992.78,1096.0000,65535.0000,1117.6667,21.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1015,930.71,10744.44,1994.42,1098.0000,65535.0000,1155.6667,57.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1016,930.86,10742.80,1996.05,1075.0000,65535.0000,1125.6667,50.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1017,931.00,10741.16,1997.69,1083.0000,65535.0000,1141.6667,58.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1018,931.14,10739.53,1999.33,1108.0000,65535.0000,1159.3333,51.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1019,931.28,10737.89,2000.96,1070.0000,65535.0000,1128.3333,58.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1020,931.42,10736.26,2002.59,1026.0000,65535.0000,1119.6667,93.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1021,931.56,10734.62,2004.23,1066.0000,65535.0000,1128.6667,62.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1022,931.71,10732.99,2005.86,1081.0000,65535.0000,1152.0000,71.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1023,931.85,10731.36,2007.49,1076.0000,65535.0000,1154.3333,78.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1024,931.99,10729.73,2009.13,1071.0000,65535.0000,1125.3333,54.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1025,932.13,10728.10,2010.76,1120.0000,65535.0000,1170.0000,50.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1026,932.27,10726.46,2012.39,1155.0000,65535.0000,1136.0000,-19.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1027,932.42,10724.83,2014.02,1072.0000,65535.0000,1111.6667,39.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1028,932.56,10723.20,2015.65,1133.0000,65535.0000,1186.6667,53.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1029,932.70,10721.58,2017.28,1121.0000,65535.0000,1153.6667,32.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1030,932.84,10719.95,2018.91,1097.0000,65535.0000,1142.3333,45.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1031,932.98,10718.32,2020.53,1065.0000,65535.0000,1124.3333,59.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1032,933.12,10716.69,2022.16,1082.0000,65535.0000,1168.6667,86.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1033,933.27,10715.07,2023.79,1053.0000,65535.0000,1140.3333,87.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1034,933.41,10713.44,2025.41,1040.0000,65535.0000,1124.0000,84.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1035,933.55,10711.82,2027.04,1070.0000,65535.0000,1133.3333,63.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1036,933.69,10710.19,2028.66,1123.0000,65535.0000,1150.6667,27.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1037,933.83,10708.57,2030.28,1078.0000,65535.0000,1134.3333,56.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1038,933.97,10706.95,2031.91,1091.0000,65535.0000,1145.0000,54.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1039,934.11,10705.32,2033.53,1062.0000,65535.0000,1146.0000,84.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1040,934.26,10703.70,2035.15,1071.0000,65535.0000,1157.3333,86.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1041,934.40,10702.08,2036.77,1076.0000,65535.0000,1111.3333,35.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1042,934.54,10700.46,2038.39,1088.0000,65535.0000,1143.0000,55.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1043,934.68,10698.84,2040.01,1086.0000,65535.0000,1108.3333,22.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1044,934.82,10697.22,2041.63,1078.0000,65535.0000,1138.6667,60.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1045,934.96,10695.60,2043.25,1078.0000,65535.0000,1159.6667,81.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1046,935.11,10693.99,2044.87,1089.0000,65535.0000,1133.3333,44.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1047,935.25,10692.37,2046.49,1084.0000,65535.0000,1131.3333,47.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1048,935.39,10690.75,2048.10,1087.0000,65535.0000,1123.6667,36.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1049,935.53,10689.14,2049.72,1057.0000,65535.0000,1121.6667,64.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1050,935.67,10687.52,2051.33,1076.0000,65535.0000,1124.6667,48.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1051,935.81,10685.91,2052.95,1114.0000,65535.0000,1132.0000,18.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1052,935.95,10684.29,2054.56,1111.0000,65535.0000,1138.0000,27.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1053,936.09,10682.68,2056.18,1062.0000,65535.0000,1097.6667,35.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1054,936.24,10681.07,2057.79,1069.0000,65535.0000,1119.3333,50.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1055,936.38,10679.45,2059.40,1065.0000,65535.0000,1077.3333,12.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1056,936.52,10677.84,2061.01,1111.0000,65535.0000,1102.0000,-9.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1057,936.66,10676.23,2062.62,1128.0000,65535.0000,1121.0000,-7.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1058,936.80,10674.62,2064.23,1092.0000,65535.0000,1107.6667,15.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1059,936.94,10673.01,2065.84,1087.0000,65535.0000,1104.3333,17.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1060,937.08,10671.40,2067.45,1053.0000,65535.0000,1071.6667,18.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1061,937.23,10669.79,2069.06,1040.0000,65535.0000,1078.6667,38.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1062,937.37,10668.19,2070.67,1076.0000,65535.0000,1118.6667,42.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1063,937.51,10666.58,2072.27,1118.0000,65535.0000,1114.6667,-3.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1064,937.65,10664.97,2073.88,1076.0000,65535.0000,1094.3333,18.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1065,937.79,10663.37,2075.49,1083.0000,65535.0000,1083.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1066,937.93,10661.76,2077.09,1109.0000,65535.0000,1122.0000,13.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1067,938.07,10660.16,2078.70,1098.0000,65535.0000,1104.3333,6.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1068,938.21,10658.55,2080.30,1067.0000,65535.0000,1061.6667,-5.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1069,938.35,10656.95,2081.90,1092.0000,65535.0000,1128.0000,36.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1070,938.50,10655.35,2083.50,1097.0000,65535.0000,1089.0000,-8.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1071,938.64,10653.75,2085.11,1055.0000,65535.0000,1092.0000,37.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1072,938.78,10652.15,2086.71,1086.0000,65535.0000,1087.3333,1.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1073,938.92,10650.54,2088.31,1054.0000,65535.0000,1094.0000,40.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1074,939.06,10648.94,2089.91,1052.0000,65535.0000,1126.6667,74.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1075,939.20,10647.35,2091.51,1059.0000,65535.0000,1090.3333,31.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1076,939.34,10645.75,2093.11,1094.0000,65535.0000,1101.6667,7.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1077,939.48,10644.15,2094.71,1095.0000,65535.0000,1087.0000,-8.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1078,939.62,10642.55,2096.30,1059.0000,65535.0000,1090.6667,31.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1079,939.77,10640.95,2097.90,1086.0000,65535.0000,1124.0000,38.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1080,939.91,10639.36,2099.50,1102.0000,65535.0000,1115.6667,13.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1081,940.05,10637.76,2101.09,1114.0000,65535.0000,1119.6667,5.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1082,940.19,10636.17,2102.69,1046.0000,65535.0000,1069.3333,23.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1083,940.33,10634.57,2104.28,1105.0000,65535.0000,1102.6667,-2.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1084,940.47,10632.98,2105.87,1094.0000,65535.0000,1119.3333,25.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1085,940.61,10631.39,2107.47,1053.0000,65535.0000,1100.0000,47.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1086,940.75,10629.79,2109.06,1092.0000,65535.0000,1109.0000,17.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1087,940.89,10628.20,2110.65,1087.0000,65535.0000,1083.6667,-3.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1088,941.03,10626.61,2112.24,1061.0000,65535.0000,1076.0000,15.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1089,941.17,10625.02,2113.83,1078.0000,65535.0000,1060.6667,-17.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1090,941.32,10623.43,2115.42,1061.0000,65535.0000,1057.0000,-4.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1091,941.46,10621.84,2117.01,1071.0000,65535.0000,1100.0000,29.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1092,941.60,10620.25,2118.60,1117.0000,65535.0000,1084.0000,-33.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1093,941.74,10618.66,2120.19,1078.0000,65535.0000,1079.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1094,941.88,10617.08,2121.78,1063.0000,65535.0000,1054.6667,-8.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1095,942.02,10615.49,2123.36,1050.0000,65535.0000,1063.0000,13.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1096,942.16,10613.90,2124.95,1062.0000,65535.0000,1082.0000,20.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1097,942.30,10612.32,2126.54,1070.0000,65535.0000,1072.6667,2.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1098,942.44,10610.73,2128.12,1071.0000,65535.0000,1076.6667,5.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1099,942.58,10609.15,2129.70,1077.0000,65535.0000,1045.3333,-31.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1100,942.72,10607.57,2131.29,1047.0000,65535.0000,1069.0000,22.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1101,942.86,10605.98,2132.87,1078.0000,65535.0000,1058.3333,-19.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1102,943.00,10604.40,2134.45,1093.0000,65535.0000,1066.3333,-26.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1103,943.15,10602.82,2136.04,1080.0000,65535.0000,1088.6667,8.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1104,943.29,10601.24,2137.62,1049.0000,65535.0000,1082.3333,33.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1105,943.43,10599.66,2139.20,1070.0000,65535.0000,1053.0000,-17.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1106,943.57,10598.08,2140.78,1065.0000,65535.0000,1051.0000,-14.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1107,943.71,10596.50,2142.36,1021.0000,65535.0000,1056.0000,35.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1108,943.85,10594.92,2143.93,1073.0000,65535.0000,1071.0000,-2.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1109,943.99,10593.34,2145.51,1096.0000,65535.0000,1059.3333,-36.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1110,944.13,10591.76,2147.09,1073.0000,65535.0000,1049.3333,-23.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1111,944.27,10590.19,2148.67,1068.0000,65535.0000,1052.6667,-15.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1112,944.41,10588.61,2150.24,1076.0000,65535.0000,1070.0000,-6.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1113,944.55,10587.03,2151.82,1046.0000,65535.0000,1075.3333,29.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1114,944.69,10585.46,2153.39,1084.0000,65535.0000,1066.6667,-17.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1115,944.83,10583.89,2154.97,1120.0000,65535.0000,1089.3333,-30.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1116,944.97,10582.31,2156.54,1100.0000,65535.0000,1060.0000,-40.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1117,945.11,10580.74,2158.12,1069.0000,65535.0000,1041.3333,-27.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1118,945.25,10579.17,2159.69,1084.0000,65535.0000,1066.3333,-17.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1119,945.39,10577.59,2161.26,1057.0000,65535.0000,1070.6667,13.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1120,945.54,10576.02,2162.83,1086.0000,65535.0000,1069.6667,-16.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1121,945.68,10574.45,2164.40,1070.0000,65535.0000,1024.6667,-45.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1122,945.82,10572.88,2165.97,1077.0000,65535.0000,1070.0000,-7.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1123,945.96,10571.31,2167.54,1097.0000,65535.0000,1031.0000,-66.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1124,946.10,10569.74,2169.11,1070.0000,65535.0000,1049.3333,-20.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1125,946.24,10568.18,2170.68,1100.0000,65535.0000,1051.3333,-48.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
